,zipcode,total,non_whiteFraction,non_whiteFraction_err
1658,14709,1552,0.02448453608247425,0.16006469564139403
1659,14710,3237,0.01699104108742666,0.149624371384471
1660,14711,2031,0.02954209748892167,0.17921215836307416
1661,14712,3384,0.010638297872340385,0.08616811841911824
1662,14714,524,0.01526717557251911,0.2923696494325732
1663,14715,2824,0.02337110481586402,0.11250125238312855
1664,14716,3114,0.16281310211946054,0.13463884302002357
1665,14717,510,0.021568627450980427,0.3489940607189497
1666,14718,2354,0.12064570943075614,0.17082749103720468
1667,14719,3547,0.020016915703411353,0.11538608619912526
1668,14720,712,0.026685393258427004,0.28294932895928476
1669,14721,119,0.0,0.6655122646461624
1670,14722,381,0.15223097112860895,0.5536994967586124
1671,14723,1113,0.014375561545372895,0.20093485303671899
1672,14724,2505,0.010778443113772407,0.14957656783891682
1673,14726,2146,0.0013979496738117936,0.20740035657206304
1674,14727,5137,0.02822659139575623,0.08268907040147357
1675,14728,932,0.011802575107296098,0.39460616280616045
1676,14729,813,0.014760147601476037,0.2015280847919395
1677,14731,1243,0.024135156878519748,0.17906694598351783
1678,14732,124,0.0,0.6158671965173156
1679,14733,3856,0.033973029045643144,0.15509665272455656
1680,14735,2763,0.011219688744118717,0.10268721192155042
1681,14736,243,0.0,0.41902624070313926
1682,14737,4139,0.022710799710074947,0.07534954201739369
1683,14738,3531,0.013877088643443836,0.06171125634810995
1684,14739,2766,0.029645697758496015,0.1536305321528095
1685,14740,1367,0.012435991221653286,0.17228454168139032
1686,14741,2297,0.029603831084022647,0.17605631084616105
1687,14742,316,0.19620253164556967,0.5443924175103767
1688,14743,1683,0.048128342245989275,0.1812588419389059
1689,14744,2259,0.0991589198760513,0.1506468568697075
1690,14747,2229,0.03858232391206817,0.14200133161438136
1691,14748,742,0.31940700808625333,0.3330851341092524
1692,14750,4300,0.030930232558139537,0.0806817568357906
1693,14752,198,0.0,0.6856793029687734
1694,14753,1041,0.02497598463016326,0.2111639076113129
1695,14754,585,0.00512820512820511,0.28236960763627716
1696,14755,3122,0.0717488789237668,0.09551016295308155
1697,14756,103,0.0,1.016036928306884
1698,14757,3405,0.06549192364170342,0.11048867099472709
1699,14760,18235,0.07842061968741432,0.030566106602753076
1700,14767,1913,0.030318870883429216,0.14448223378455766
1701,14769,927,0.0,0.35240920486319843
1702,14770,2836,0.019746121297602226,0.11583814910730145
1703,14772,3916,0.04264555669050052,0.10302567654309976
1704,14774,143,0.0,0.6527139518645054
1705,14775,2461,0.01787891101178385,0.16843528582459383
1706,14777,550,0.08727272727272728,0.3307792383529005
1707,14778,1428,0.2009803921568627,0.21598958545616503
1708,14779,6672,0.31040167865707435,0.04709044784880023
1709,14781,2119,0.010382255781028804,0.16402775906878359
1710,14782,2549,0.031777167516673255,0.14549207218705462
1711,14783,351,0.4843304843304843,0.4176177509537897
1712,14784,718,0.02089136490250698,0.4400646730554755
1713,14787,4929,0.011361330898762456,0.038820057601107925
1714,14788,209,0.004784688995215336,0.6443714501823183
1715,14801,5611,0.030832293708786263,0.0795269043563974
1716,14802,4273,0.1923706997425696,0.07488768506645326
1717,14803,855,0.057309941520467866,0.28746650747722513
1718,14804,1464,0.025956284153005438,0.13602719801044508
1719,14805,1049,0.03717826501429933,0.2713101909642891
1720,14806,2267,0.03440670489633879,0.19007833745670097
1721,14807,2836,0.005641748942172065,0.13377815350006403
1722,14808,494,0.028340080971659964,0.4327458330150864
1723,14809,2363,0.029623360135421106,0.12826404823161547
1724,14810,12621,0.04975833927581019,0.04301902525869236
1725,14812,3231,0.028474156607861345,0.12787969446716604
1726,14813,2449,0.058391180073499416,0.13589346333412813
1727,14814,1850,0.09999999999999998,0.3053394385159798
1728,14815,988,0.020242914979757054,0.21184279890968208
1729,14816,519,0.07321772639691715,0.5986768787793874
1730,14817,2494,0.1094627105052125,0.19681851319081864
1731,14818,1804,0.003325942350332567,0.26698055566348095
1732,14819,801,0.0024968789013732895,0.33057319498493054
1733,14820,834,0.007194244604316502,0.25273299093920276
1734,14821,3193,0.008455997494519307,0.10720881866033619
1735,14822,1297,0.04394757131842719,0.4150977021861537
1736,14823,3660,0.015027322404371546,0.08236925130108497
1737,14824,424,0.0778301886792453,0.2930506276404974
1738,14825,781,0.020486555697823317,0.27536853435335146
1739,14826,1982,0.019172552976791102,0.15166629789992425
1740,14827,98,0.0,1.140029300280352
1741,14830,19965,0.06611570247933884,0.038158861002370766
1742,14836,910,0.00439560439560438,0.24764492602743052
1743,14837,5653,0.01963559172120999,0.08682838211022383
1744,14838,2056,0.03307392996108949,0.22004729359504716
1745,14839,819,0.0024420024420024333,0.3509608762010588
1746,14840,2866,0.019888346127006296,0.10392768087392688
1747,14841,599,0.03005008347245408,0.4507880828998715
1748,14842,940,0.0,0.3339951179221565
1749,14843,12968,0.05498149290561383,0.03818468290077474
1750,14845,20728,0.07038788112697802,0.04983329002352763
1751,14846,824,0.0012135922330097637,0.21466520103149928
1752,14847,2388,0.04438860971524283,0.1170438160511092
1753,14850,66159,0.2611436085793316,0.024905858798480788
1754,14853,2864,0.24127094972067042,0.14566121498504378
1755,14854,28,0.0,1.2626906806902634
1756,14855,1083,0.003693444136657398,0.3401456190222172
1757,14856,234,0.0,1.4323445054804425
1758,14858,1627,0.02950215119852484,0.18835213556449468
1759,14859,723,0.015214384508990264,0.30947888529040213
1760,14860,1235,0.004858299595141724,0.2049000915428013
1761,14861,1215,0.0,0.20485727323264585
1762,14864,1156,0.03114186851211076,0.30320418382574876
1763,14865,3005,0.025956738768718846,0.18815610548754805
1764,14867,5800,0.05931034482758624,0.0596747973255422
1765,14869,1359,0.0331125827814569,0.2053678249737895
1766,14870,9938,0.14369088347756087,0.08301835240383151
1767,14871,5294,0.06063468077068379,0.11758268901229754
1768,14872,769,0.16254876462938883,0.3465344932241195
1769,14873,2662,0.029676934635612273,0.17284561132391382
1770,14874,255,0.019607843137254943,0.378178511477896
1771,14877,372,0.018817204301075252,0.27631672466866275
1772,14878,603,0.016583747927031545,0.3251686509535382
1773,14879,1999,0.03951975987993994,0.18562606746143473
1774,14880,1407,0.004264392324093813,0.19440533248936753
1775,14881,287,0.0,1.108704012313402
1776,14882,3985,0.08557089084065239,0.17713019112545683
1777,14883,3920,0.064795918367347,0.16537054888500496
1778,14884,223,0.008968609865470878,0.28347757276648616
1779,14885,748,0.03743315508021394,0.22548861681152024
1780,14886,7269,0.043472279543265935,0.1082605244006306
1781,14889,1779,0.013490725126475533,0.15447770263283492
1782,14891,4310,0.04524361948955913,0.10236913941609366
1783,14892,8299,0.018797445475358443,0.056267194400837654
1784,14893,6,0.0,1.8856180831641267
1785,14894,1325,0.026415094339622636,0.20819763539026045
1786,14895,9446,0.02223163243701043,0.03982535802879801
1787,14897,846,0.0,0.21062755184280138
1788,14898,1826,0.010405257393209189,0.18529955249548619
1789,14901,16334,0.26643810456716055,0.05848611121704297
1790,14903,7143,0.06033879322413549,0.10381387410485937
1791,14904,15782,0.1438981117729058,0.06225394696170982
1792,14905,9150,0.09027322404371585,0.07221265755358423
